Time (ns),Distance (Å)
2.7875,8.961618121071318
2.79,9.101791246609496
2.7925,9.027218344017786
2.795,8.864600241414909
2.7975,9.05128131053107
2.8,9.028113523546732
2.8025,8.99194163758824
2.805,8.982263320592772
2.8075,8.812297487571605
2.81,8.823105290509487
2.8125,8.622004363309172
2.815,8.913190843595025
2.8175,9.102591190645056
2.82,8.954680180029575
2.8225,9.009932650921208
2.825,8.796547797698492
2.8275,9.013827655364988
2.83,8.94993765384123
2.8325,8.773800939201255
2.835,9.139940236494464
2.8375,8.580070219802165
2.84,8.663088539331893
2.8425,8.347369184022382
2.845,8.908130161131451
2.8475,8.52146351606059
2.85,8.290153880194227
2.8525,8.931138821619212
2.855,8.869861125318034
2.8575,8.898664126241163
2.86,8.947517972314008
2.8625,8.71601580916381
2.865,8.327551203248126
2.8675,8.628816068609742
2.87,8.29120607394955
2.8725,8.751285127726723
2.875,8.951718071243493
2.8775,8.730969935379337
2.88,9.257958845217342
2.8825,9.067284969608442
2.885,8.980472424177377
2.8875,9.020778678205335
2.89,8.703391886044939
2.8925,8.764807457613475
2.895,8.73348131169422
2.8975,8.672173864789672
2.9,8.877367736502922
2.9025,8.857325566138096
2.905,8.80198319006206
2.9075,8.765850381515277
2.91,8.544007457961264
2.9125,8.986227139208609
2.915,8.96355957298842
2.9175,8.807055785845744
2.92,8.989822866611345
2.9225,9.046418681735524
2.925,8.992676845904931
2.9275,9.183249467487354
2.93,9.000364827705962
2.9325,8.650255534450201
2.935,8.87052077465408
2.9375,8.26908206488258
2.94,8.776558574745307
2.9425,8.980670300941584
2.945,8.626946071235244
2.9475,8.95066119440439
2.95,9.000842033619803
2.9525,9.040684259339194
2.955,9.096230205595903
2.9575,8.984269958977585
2.96,8.930779385053725
2.9625,8.95326999807039
2.965,8.800076511767525
2.9675,8.765780594468254
2.97,8.834625476938964
2.9725,8.978822394447759
2.975,9.004150731130128
2.9775,8.99388747340932
2.98,9.005629906405506
2.9825,9.196595759620628
2.985,9.00027245623419
2.9875,9.12798522400866
2.99,8.906034458491044
2.9925,8.881024697525566
2.995,9.041489922832096
2.9975,9.172009250606823
3.0,8.795483920848936
3.0025,8.846722505900537
3.005,8.958602783258609
3.0075,8.848234512730837
3.01,8.971404407747919
3.0125,8.774614195833623
3.015,8.711664385704516
3.0175,8.882836485405273
3.02,9.053004504007943
3.0225,8.849604614250048
3.025,8.875459237527718
3.0275,9.280290425791058
3.03,8.928481062766487
3.0325,9.00029524271543
3.035,8.764548002825826
3.0375,8.90856554383417
3.04,8.934794671534044
3.0425,8.783809316234398
3.045,8.890076478225387
3.0475,8.90058243427648
3.05,8.79282923842787
3.0525,8.523679152683327
3.055,8.927679825176915
3.0575,8.616994578240337
3.06,9.154292565756291
3.0625,8.879508944091008
3.065,8.791812958415695
3.0675,8.784955005097007
3.07,8.908199758774733
3.0725,8.41373510759182
3.075,8.720218808829479
3.0775,8.977889967251814
3.08,8.579171585052363
3.0825,8.583286468183818
3.085,8.791965651147043
3.0875,8.93215265882892
3.09,8.591394292469921
3.0925,8.927224857338054
3.095,8.856828191422908
3.0975,8.695390173296284
3.1,8.983501037029985
3.1025,8.798994998934853
3.105,8.973992313642102
3.1075,8.995364089143838
3.11,9.133354139008707
3.1125,8.936132383165269
3.115,8.987822807433105
3.1175,8.938469493673852
3.12,8.885862261065501
3.1225,9.073665755237196
3.125,9.037171769566609
3.1275,9.250367991009133
3.13,8.977224527684408
3.1325,8.928327207991645
3.135,8.91826196615889
3.1375,8.768915824437114
3.14,8.84539784965886
3.1425,8.794506222984833
3.145,8.877372605133468
3.1475,8.9846284158264
3.15,9.181012089756084
3.1525,9.188963669366396
3.155,8.883745370539637
3.1575,8.826556892108403
3.16,8.646676306319902
3.1625,8.853584171692965
3.165,8.779303020995627
3.1675,8.977982542871732
3.17,8.941961001699948
3.1725,8.812597348898935
3.175,8.913107034982497
3.1775,8.87347241432385
3.18,9.083067752276063
3.1825,9.223586962838558
3.185,8.905198023313078
3.1875,8.539745502726685
3.19,8.94553327474093
3.1925,9.068128269727175
3.195,8.586001088365283
3.1975,9.159930800790233
3.2,8.692491152073945
3.2025,9.117683613416226
3.205,8.884996957687436
3.2075,8.789391438233789
3.21,8.792640798898995
3.2125,8.783313386072683
3.215,8.702062409940305
3.2175,8.569653332323966
3.22,8.994561687923042
3.2225,8.916872260824295
3.225,9.07499933889139
3.2275,8.933786261143595
3.23,8.880685289756416
3.2325,8.97942678537368
3.235,9.022043327365532
3.2375,9.080124100262887
3.24,8.71964314781922
3.2425,8.90147403446679
3.245,8.944881891624489
3.2475,8.786038316136596
3.25,8.991940242215877
3.2525,8.772713858334763
3.255,8.915902597635254
3.2575,8.971871880276757
3.26,9.044321920627432
3.2625,8.910496380703682
3.265,8.904994140704737
3.2675,8.989342596489708
3.27,8.892527735818435
3.2725,9.133808737196272
3.275,8.934573600912923
3.2775,9.108620944821512
3.28,8.84240342230915
3.2825,8.930709886634096
3.285,8.995292289346272
3.2875,9.041713830599562
3.29,9.13646065111503
3.2925,9.070907185027192
3.295,9.056051008501564
3.2975,8.999166621360423
3.3,8.985575691732484
3.3025,8.965683837846532
3.305,8.912741170942676
3.3075,8.974206832952877
3.31,9.023267906087929
3.3125,8.528528987855486
3.315,8.732431748468573
3.3175,8.789388101269862
3.32,9.074638638424124
3.3225,8.986535050725166
3.325,8.983202822382388
3.3275,9.127745734920039
3.33,8.926176279528615
3.3325,8.907181998080176
3.335,8.825331326738041
3.3375,9.117828592263399
3.34,8.871870368873212
3.3425,8.977243474121412
3.345,9.468812033081136
3.3475,9.480088202162628
3.35,8.618260299284964
3.3525,9.036691362788526
3.355,9.00708892412998
3.3575,8.944866429748192
3.36,8.891536815558597
3.3625,9.109364941628513
3.365,8.974798941968965
3.3675,9.010829305445458
3.37,9.021053395484628
3.3725,9.07340280726332
3.375,8.913284929821657
3.3775,8.822756399871507
3.38,8.982839514434925
3.3825,8.718451591003328
3.385,8.821100740949754
3.3875,8.745434917214057
3.39,9.025444130180546
3.3925,8.93605361973834
3.395,9.011889492909
3.3975,8.975446406789304
3.4,8.848815495590726
3.4025,8.982171690707268
3.405,8.791026963136359
3.4075,8.673300494617198
3.41,8.969715549827647
3.4125,9.217582818961878
3.415,8.937814986261694
3.4175,8.804834793137989
3.42,8.783488573066114
3.4225,8.711994780432741
3.425,8.828400450107747
3.4275,9.13632413698941
3.43,8.89428086180243
3.4325,8.979862838041
3.435,9.01008935803536
3.4375,8.683325145900213
3.44,8.96451340588482
3.4425,9.028816000237946
3.445,8.829374299108126
3.4475,8.929885482826322
3.45,8.904771370292702
3.4525,9.003141155988104
3.455,8.945862534957437
3.4575,8.901831768166334
3.46,9.001679507084337
3.4625,9.195615178306907
3.465,9.087581777874291
3.4675,8.994116524713563
3.47,9.039838000836076
3.4725,8.950725048923772
3.475,8.98984436817561
3.4775,9.068965427080357
3.48,8.694908543109833
3.4825,9.08644075890093
3.485,9.05705091490529
3.4875,9.076799541539446
3.49,8.877780208776732
3.4925,9.156079149895584
3.495,8.869214348190596
3.4975,9.034055008619635
3.5,8.984346015948285
3.5025,9.21579576038466
3.505,9.020853564818959
3.5075,9.024369907511232
3.51,9.104142812761765
3.5125,8.85696176311095
3.515,8.931319854017108
3.5175,8.997263271262845
3.52,8.977132501686194
3.5225,8.995300360469502
3.525,8.985088497490533
3.5275,8.800333477561455
3.53,9.056964567778685
3.5325,9.059499113013855
3.535,8.665336079696027
3.5375,8.809732841586282
3.54,8.7819679976166
3.5425,8.817173784097799
3.545,8.978570308687797
3.5475,8.805731744557011
3.55,8.936455591299676
3.5525,8.792044972341253
3.555,8.5712656837667
3.5575,9.037156893858864
3.56,8.856346958013344
3.5625,8.85124734037354
3.565,9.005097878016688
3.5675,8.834375282078497
3.57,8.691352736403948
3.5725,8.944863693102338
3.575,9.063848651224543
3.5775,8.859790697787576
3.58,9.145019466967002
3.5825,8.906570293926459
3.585,9.129829897860844
3.5875,9.137147485383876
3.59,8.900612500665478
3.5925,8.388027531254343
3.595,8.501232319111953
3.5975,8.745619112059806
3.6,8.8311622438241
3.6025,8.997674405350654
3.605,8.770688602646242
3.6075,8.675963345984291
3.61,8.844675025257168
3.6125,8.66419448908983
3.615,8.943605319539822
3.6175,9.047616869101942
3.62,8.60442637373628
3.6225,8.960760603765454
3.625,8.813810757639503
3.6275,8.979166276231915
3.63,8.854943429495757
3.6325,8.984761810104933
3.635,8.886173099941733
3.6375,8.85456781150598
3.64,8.707317415579121
3.6425,8.720657732927576
3.645,8.663339177055503
3.6475,8.725400774048417
3.65,8.758803544044223
3.6525,9.235549297060865
3.655,8.750467869528471
3.6575,8.615972095478106
3.66,8.928191015621508
3.6625,9.06950020187472
3.665,8.77533073921932
3.6675,8.692744907331225
3.67,8.576326884097966
3.6725,8.699894024515096
3.675,8.957243827894265
3.6775,8.608115699582251
3.68,9.080974756389717
3.6825,8.824695124978966
3.685,8.636094652236606
3.6875,8.936268805342326
3.69,8.965748556977411
3.6925,8.941890590202066
3.695,8.781345249736273
3.6975,8.918659669271097
3.7,8.819815239642066
3.7025,8.75538521480114
3.705,8.897340565106694
3.7075,8.804983292762786
3.71,8.921964035286713
3.7125,9.068548505326303
3.715,8.820913417749695
3.7175,9.281558817933552
3.72,9.576774282169394
3.7225,9.333691321224915
3.725,9.347136973013198
3.7275,9.303817706728294
3.73,8.965630867047036
3.7325,8.897762109285564
3.735,9.308395450128469
3.7375,8.89130167143392
3.74,8.931027228208254
3.7425,9.175248617311523
3.745,8.975524723311702
3.7475,8.813362239362354
3.75,9.047947431633604
3.7525,9.045314080318207
3.755,8.908361661893245
3.7575,8.948904453240466
3.76,8.800776478160348
3.7625,8.840757809338745
3.765,8.74424343558835
3.7675,9.189808660557443
3.77,8.888761194730185
3.7725,8.691903430466278
3.775,8.749203377855492
3.7775,9.190045855303058
3.78,8.615433318648416
3.7825,9.007293576894439
3.785,9.000184296230945
3.7875,9.011130462799285
3.79,8.756643362690353
3.7925,8.908888513688584
3.795,8.888432588543562
3.7975,9.094839966620523
3.8,8.949108401359885
3.8025,8.776926045461634
3.805,8.927770231313701
3.8075,9.009671097466928
3.81,8.615279413558047
3.8125,9.151135797031381
3.815,9.063379413849166
3.8175,9.079999365468725
3.82,8.846355739744402
3.8225,8.917114597981668
3.825,9.152363145578557
3.8275,8.685196084386996
3.83,8.34418007371057
3.8325,8.868166825462302
3.835,9.094400460799559
3.8375,9.621081137401816
3.84,8.794915954679782
3.8425,8.958455604731558
3.845,8.968989825243357
3.8475,8.734699840384685
3.85,8.942258123237922
3.8525,8.99353290207986
3.855,9.119360292555617
3.8575,9.023628985252564
3.86,8.629837094831945
3.8625,9.26935182305023
3.865,8.76382273511367
3.8675,9.016133487260253
3.87,8.994099858548639
3.8725,9.03630867650016
3.875,8.94044480721088
3.8775,9.005126160168288
3.88,8.946536099266016
3.8825,8.843450573543384
3.885,9.118843171627388
3.8875,8.868946820134369
3.89,9.089515166028493
3.8925,8.985104022787466
3.895,9.22138075338124
3.8975,9.10633984987489
3.9,9.06144140114245
3.9025,8.833219180446019
3.905,8.722549941320457
3.9075,9.083126249908954
3.91,8.96027784837962
3.9125,8.925549014394019
3.915,9.089787922057228
3.9175,8.968244466434037
3.92,9.028516798372234
3.9225,9.160101963855475
3.925,9.325979829280028
3.9275,8.892992516909183
3.93,8.963976764190486
3.9325,8.967014789118641
3.935,8.903328263527765
3.9375,8.849625510196303
3.94,8.95014016436843
3.9425,8.791263929972624
3.945,9.112777192103644
3.9475,8.882797518808898
3.95,8.993854219925414
3.9525,9.109125092229693
3.955,8.951830536549144
3.9575,8.605444913982405
3.96,8.826574437907134
3.9625,9.063222572828137
3.965,8.807828174924259
3.9675,8.834224967328684
3.97,9.054210093133078
3.9725,9.098113904177014
3.975,8.608467978190232
3.9775,8.996232841214814
3.98,8.921245356053747
3.9825,8.734881121429082
3.985,8.807003303124704
3.9875,9.013081675398798
3.99,8.9494156204394
3.9925,8.88223544557185
3.995,9.003385765927678
3.9975,8.940619681253315
4.0,9.048567726852895
4.0025,8.656135000856112
4.005,8.803123579887497
4.0075,8.799411708488938
4.01,8.898978339341152
4.0125,8.582293719239196
4.015,9.104554035090482
4.0175,8.844803639356565
4.02,8.707359587331176
4.0225,8.978854988961496
4.025,9.00233506936567
4.0275,9.060802120472621
4.03,9.169828844036209
4.0325,9.152272908427838
4.035,8.841975690650226
4.0375,9.266242998766193
4.04,8.962819332937435
4.0425,8.948667071599084
4.045,8.935511040987079
4.0475,8.772242892202083
4.05,9.188584174701594
4.0525,9.060102861453514
4.055,8.789560676564689
4.0575,9.097006562759338
4.06,9.175777276177245
4.0625,8.909557614330012
4.065,8.76545204607922
4.0675,8.633636812556817
4.07,9.031466049380327
4.0725,8.662706701464696
4.075,8.709700225735064
4.0775,8.992961915826081
4.08,8.806889820279425
4.0825,8.735936248365652
4.085,8.773803581609744
4.0875,8.961475148753179
4.09,8.83398401002205
4.0925,8.893059966753071
4.095,8.957321365259592
4.0975,8.97545689194599
4.1,9.049071310976073
4.1025,8.768977088957994
4.105,8.562772287594768
4.1075,8.727877069301153
4.11,8.65106256135295
4.1125,8.478996265490208
4.115,8.920010271392526
4.1175,8.988710145662672
4.12,8.843650986642166
4.1225,8.741189656690599
4.125,8.609696953797458
4.1275,8.643084217254579
4.13,8.643639820891297
4.1325,8.612120566991074
4.135,8.716452412562806
4.1375,8.702836408720747
4.14,8.631970477639692
4.1425,8.880228854012149
4.145,8.521392252956646
4.1475,8.653611932165164
4.15,9.009938449703156
4.1525,8.889328700022618
4.155,8.902369693714126
4.1575,8.855244381918865
4.16,8.988775201625769
4.1625,8.67708876520654
4.165,8.832736937925644
4.1675,8.667239956745487
4.17,8.730888170481885
4.1725,8.635294271955008
4.175,9.162277737019659
4.1775,8.87736360344583
4.18,9.118977320242793
4.1825,8.818238942555348
4.185,8.746027492489693
4.1875,8.744885158481813
4.19,9.001299680948671
4.1925,8.858379031896416
4.195,8.578509457152927
4.1975,9.031196752224332
4.2,8.94281064588272
4.2025,8.918715067894254
4.205,8.821891245811537
4.2075,8.90585333765641
4.21,8.991112908426286
4.2125,8.864025262752682
4.215,8.773281648175397
4.2175,8.973889091370406
4.22,8.833242340458433
4.2225,9.097714721100658
4.225,8.955133313307616
4.2275,8.921844711295629
4.23,8.964780437147782
4.2325,8.74385338410093
4.235,9.03422019777686
4.2375,9.007274793505703
4.24,8.848063413740382
4.2425,8.788086834169638
4.245,8.979232020336623
4.2475,9.214412811266016
4.25,8.90413120455992
4.2525,8.698742277954073
4.255,9.163736944878554
4.2575,9.06095299198504
4.26,9.041483964601367
4.2625,8.954496510786262
4.265,9.152348747621867
4.2675,8.856941970822167
4.27,9.039614828896495
4.2725,8.996362610405878
4.275,8.658466186805915
4.2775,8.558072798990981
4.28,8.661783538826771
4.2825,8.483337265578838
4.285,8.940751592225801
4.2875,8.784631637565713
4.29,8.793518497450473
4.2925,8.825563081264116
4.295,9.040518650724513
4.2975,8.753888570533839
4.3,9.050728372804231
4.3025,9.130936760037695
4.305,8.905352760033885
4.3075,9.125667289102596
4.31,8.928745650882632
4.3125,8.919926312107531
4.315,8.62812448718912
4.3175,8.820917951841091
4.32,8.836800255964326
4.3225,9.078001075421545
4.325,9.111454097463225
4.3275,8.777599448843217
4.33,8.687715456059086
4.3325,8.94244057480678
4.335,8.981007889259939
4.3375,8.905737027172437
4.34,8.883131324805147
4.3425,8.915627481404298
4.345,8.90162437336345
4.3475,8.53820580582788
4.35,8.706612889739446
4.3525,8.851042330221507
4.355,8.877977802582267
4.3575,8.836031007807051
4.36,8.636530002861372
4.3625,8.67892198555291
4.365,9.13248438617004
4.3675,8.765490095164491
4.37,8.982218569002947
4.3725,8.806924795787076
4.375,8.761560465092506
4.3775,8.994288472496079
4.38,8.770215803226469
4.3825,9.111099326297124
4.385,9.0758884704964
4.3875,8.841298310845
4.39,8.78518252907641
4.3925,9.181691483275975
4.395,8.789151320783796
4.3975,8.714159949275459
4.4,9.10103659089082
4.4025,8.856505351129949
4.405,8.887663050055417
4.4075,8.828758757216052
4.41,8.720468248257122
4.4125,8.727775450948078
4.415,8.747040853316125
4.4175,8.87534494589394
4.42,8.732404972127911
4.4225,9.005957675561701
4.425,9.078092438200743
4.4275,8.75585384191045
4.43,8.866524351875572
4.4325,8.69421724698826
4.435,9.037052382920365
4.4375,8.588771455630214
4.44,8.434956862594284
4.4425,8.571661385179937
4.445,8.327410029864566
4.4475,8.805050019881888
4.45,8.397054210201345
4.4525,8.833641444108956
4.455,8.196788496005992
4.4575,8.417267658784338
4.46,8.426662548360188
4.4625,8.453024369257088
4.465,8.90415357836643
4.4675,9.337000802702265
4.47,8.943436515855128
4.4725,9.077146811344564
4.475,8.910884841719312
4.4775,8.685159897395827
4.48,8.803667905161292
4.4825,8.876366660595277
4.485,8.648549115439314
4.4875,8.77551276969159
4.49,8.771560756580874
